user_id,book_id,age,browsing_time_sec,added_to_cart,book_genre,past_purchase_history,num_books_bought,avg_rating_given,will_buy
user_1717,book_711,20,228,No,Fiction,Few,0,2.3,0
user_1718,book_833,63,110,Yes,Fantasy,Few,2,4.4,1
user_1719,book_90,53,259,Yes,Fiction,None,6,2.1,1
user_1720,book_1670,23,91,No,Mystery,Frequent,11,2.1,0
user_1721,book_661,26,140,No,Biography,Moderate,14,4.0,0
user_1722,book_355,54,38,No,Non-fiction,None,1,3.6,0
user_1723,book_595,40,428,Yes,Romance,Frequent,13,2.0,1
user_1724,book_371,23,536,Yes,History,Few,16,3.6,1
user_1725,book_435,25,305,No,Romance,None,18,3.2,0
user_1726,book_1491,38,518,No,Fiction,Frequent,18,1.1,1
user_1727,book_1796,68,295,Yes,Fantasy,Frequent,19,3.8,1
user_1728,book_532,22,250,No,Fantasy,Frequent,1,3.7,0
user_1729,book_1734,26,256,No,Romance,Moderate,6,1.4,0
user_1730,book_565,67,556,No,Mystery,None,18,4.7,1
user_1731,book_1277,60,367,Yes,Romance,Moderate,17,1.1,1
user_1732,book_2254,67,529,No,Biography,Frequent,11,2.5,1
user_1733,book_2568,33,390,No,Mystery,Moderate,19,3.3,1
user_1734,book_112,47,512,Yes,Romance,Few,0,1.1,1
user_1735,book_536,55,157,No,Biography,None,19,1.6,0
user_1736,book_2918,61,270,No,Sci-fi,Frequent,1,3.5,0
user_1737,book_2846,60,142,No,Fiction,Moderate,15,4.5,1
user_1738,book_1451,53,510,No,Non-fiction,Frequent,16,2.0,1
user_1739,book_2698,43,50,No,Romance,None,2,1.8,0
user_1740,book_300,59,585,Yes,Fiction,Frequent,11,1.4,1
user_1741,book_2636,43,530,Yes,Mystery,Few,13,3.3,1
user_1742,book_938,36,265,Yes,Romance,Moderate,11,1.7,1
user_1743,book_153,38,385,No,Fantasy,Moderate,12,4.4,1
user_1744,book_2078,44,305,Yes,Non-fiction,Frequent,8,3.2,1
user_1745,book_1292,46,81,No,Mystery,Frequent,12,1.3,0
user_1746,book_1295,49,86,No,Romance,Moderate,13,1.5,0
user_1747,book_2692,47,322,No,History,None,10,1.3,0
user_1748,book_2,65,280,No,Non-fiction,Frequent,5,3.1,0
user_1749,book_1036,29,539,No,Mystery,Few,16,3.5,0
user_1750,book_2225,64,575,No,History,Moderate,17,2.4,1
user_1751,book_957,41,284,No,Biography,Frequent,0,2.0,0
user_1752,book_1901,36,547,Yes,Biography,Few,18,2.4,1
user_1753,book_100,41,534,No,Non-fiction,None,8,4.0,0
user_1754,book_2672,62,596,No,History,Frequent,16,2.4,1
user_1755,book_1428,59,199,No,Sci-fi,Moderate,8,2.1,0
user_1756,book_2777,62,151,No,History,Frequent,14,3.5,0
user_1757,book_1949,43,389,Yes,History,Few,5,2.3,1
user_1758,book_582,21,451,No,Romance,Few,6,2.3,0
user_1759,book_571,40,281,No,Fiction,Moderate,19,5.0,1
user_1760,book_612,50,231,No,History,Moderate,3,2.6,0
user_1761,book_644,39,423,No,Biography,Moderate,10,4.1,1
user_1762,book_2345,20,21,No,Non-fiction,Frequent,1,4.8,0
user_1763,book_1190,48,31,Yes,Sci-fi,Few,19,3.0,1
user_1764,book_2414,57,48,No,Fantasy,None,2,1.5,0
user_1765,book_757,64,236,No,Non-fiction,Moderate,13,1.2,0
user_1766,book_1470,46,110,No,Sci-fi,None,3,2.5,0
user_1767,book_2552,49,472,No,History,Few,15,1.7,0
user_1768,book_1482,32,365,No,Fantasy,Frequent,6,1.4,1
user_1769,book_1839,29,207,No,Non-fiction,Frequent,19,1.1,0
user_1770,book_436,37,473,No,Biography,Frequent,11,4.5,1
user_1771,book_1167,19,129,No,Romance,None,7,3.2,0
user_1772,book_1539,69,41,No,Romance,Frequent,3,4.1,0
user_1773,book_532,50,108,No,Mystery,None,18,1.9,0
user_1774,book_2676,20,303,No,Romance,Few,12,1.4,0
user_1775,book_305,58,142,No,Mystery,Few,12,4.1,0
user_1776,book_1050,67,137,Yes,Biography,Frequent,7,2.5,1
user_1777,book_2237,43,438,No,History,Frequent,10,5.0,1
user_1778,book_2957,56,546,No,Biography,Few,9,1.2,0
user_1779,book_1773,59,492,No,History,Few,3,1.6,0
user_1780,book_1641,46,438,No,History,None,16,2.1,0
user_1781,book_308,63,495,No,History,Moderate,19,2.8,1
user_1782,book_2217,44,566,No,Sci-fi,Few,1,3.6,0
user_1783,book_1894,57,83,Yes,Romance,Few,7,2.4,1
user_1784,book_2909,36,219,No,History,Few,13,3.4,0
user_1785,book_893,48,478,No,Mystery,Few,5,2.3,0
user_1786,book_2563,51,348,Yes,Mystery,Frequent,12,1.6,1
user_1787,book_93,52,296,No,Romance,None,0,5.0,0
user_1788,book_2997,66,452,No,Sci-fi,Moderate,17,3.4,1
user_1789,book_1038,28,554,No,Fantasy,Frequent,8,3.2,1
user_1790,book_856,22,111,No,Sci-fi,Few,7,4.5,0
user_1791,book_1133,20,140,Yes,Fantasy,Few,11,3.1,1
user_1792,book_1746,50,569,No,Non-fiction,Frequent,9,3.7,1
user_1793,book_436,22,221,No,History,None,4,3.3,0
user_1794,book_2708,25,448,No,Fantasy,None,1,4.5,0
user_1795,book_1938,26,502,No,Fantasy,Moderate,17,2.8,1
user_1796,book_869,68,429,No,Biography,Moderate,8,4.3,1
user_1797,book_2783,32,514,No,Fiction,Frequent,16,3.5,1
user_1798,book_2763,31,212,No,Romance,Moderate,19,3.8,0
user_1799,book_2535,65,346,Yes,Sci-fi,Few,1,1.8,1
user_1800,book_2563,21,379,No,History,Frequent,0,3.8,0
user_1801,book_2900,27,539,No,Romance,Few,18,1.7,0
user_1802,book_1656,26,593,Yes,History,Few,4,1.4,1
user_1803,book_446,31,434,No,Biography,Frequent,18,3.6,1
user_1804,book_2083,59,176,No,Fiction,Moderate,4,4.3,0
user_1805,book_1867,51,29,Yes,Fiction,None,15,4.7,1
user_1806,book_487,22,305,No,Mystery,Frequent,3,1.8,0
user_1807,book_1550,40,228,No,Romance,Few,18,4.1,0
user_1808,book_1146,36,510,No,History,Frequent,6,1.4,1
user_1809,book_153,44,22,No,Mystery,Frequent,12,4.3,1
user_1810,book_1974,60,79,Yes,Romance,Frequent,7,2.4,1
user_1811,book_1985,42,231,Yes,Romance,Few,1,2.7,0
user_1812,book_342,64,127,No,Romance,Few,15,3.2,0
user_1813,book_613,49,132,No,Mystery,None,5,2.7,0
user_1814,book_2827,47,52,Yes,Fantasy,Moderate,2,3.1,1
user_1815,book_149,33,114,Yes,Fantasy,None,2,4.7,1
user_1816,book_2204,55,108,No,History,Frequent,5,2.8,0
user_1817,book_1677,38,325,Yes,Fiction,Few,3,1.4,1
user_1818,book_2877,61,75,No,Fantasy,None,15,4.0,0
user_1819,book_1017,64,228,No,Fiction,Few,1,3.5,0
user_1820,book_1714,62,367,No,History,Frequent,8,4.7,1
user_1821,book_1870,54,179,No,Mystery,Moderate,6,3.0,0
user_1822,book_2220,41,304,No,Fiction,None,18,4.3,1
user_1823,book_2228,34,478,No,Sci-fi,Moderate,7,4.6,1
user_1824,book_2133,54,64,Yes,Biography,Frequent,5,4.8,1
user_1825,book_2333,39,568,No,Fiction,Moderate,6,3.7,1
user_1826,book_2943,25,597,No,Fiction,Few,15,2.5,0
user_1827,book_1267,53,123,No,Sci-fi,Frequent,8,2.3,0
user_1828,book_2564,19,141,Yes,Sci-fi,Frequent,14,4.3,1
user_1829,book_1204,22,217,No,Non-fiction,Moderate,4,2.6,0
user_1830,book_390,61,214,No,History,Few,0,3.7,0
user_1831,book_2357,50,201,No,Sci-fi,Few,17,2.4,0
user_1832,book_1134,25,175,No,Sci-fi,Moderate,9,2.8,0
user_1833,book_809,57,550,No,Sci-fi,None,15,4.7,1
user_1834,book_1270,23,65,Yes,Non-fiction,None,6,2.5,1
user_1835,book_250,69,505,No,Biography,Moderate,6,4.1,1
user_1836,book_2584,66,60,Yes,Sci-fi,None,4,4.0,0
user_1837,book_2752,44,551,Yes,Biography,Frequent,15,4.4,1
user_1838,book_167,18,563,No,Romance,None,3,2.4,0
user_1839,book_822,46,283,Yes,Sci-fi,Frequent,11,4.7,1
user_1840,book_2122,25,99,Yes,Romance,None,6,4.6,1
user_1841,book_1779,22,556,No,Fantasy,Moderate,1,2.0,0
user_1842,book_1321,61,75,Yes,Sci-fi,Moderate,8,1.1,1
user_1843,book_2713,56,559,No,Biography,Frequent,18,3.2,1
user_1844,book_105,63,74,No,Sci-fi,Moderate,9,1.3,0
user_1845,book_1565,50,337,Yes,Biography,None,13,2.5,1
user_1846,book_2085,59,525,No,Mystery,Moderate,12,2.0,1
user_1847,book_956,45,267,No,Fantasy,None,12,3.3,0
user_1848,book_1524,47,378,No,Mystery,Frequent,2,3.8,0
user_1849,book_2620,46,381,No,Fantasy,None,7,4.6,1
user_1850,book_567,25,373,Yes,Fantasy,None,6,4.7,1
user_1851,book_496,69,58,No,Mystery,Frequent,15,4.0,0
user_1852,book_1093,69,59,Yes,Biography,Few,14,4.6,1
user_1853,book_256,41,257,No,Romance,Frequent,16,3.5,0
user_1854,book_1509,33,534,Yes,Fantasy,Moderate,13,1.7,1
user_1855,book_1612,42,380,No,Fiction,Moderate,17,3.4,1
user_1856,book_2860,28,518,No,Non-fiction,None,17,2.6,0
user_1857,book_1749,60,324,No,History,None,17,2.8,0
user_1858,book_2860,45,212,No,Sci-fi,Frequent,4,4.8,0
user_1859,book_709,48,371,No,Fantasy,Frequent,18,1.6,1
user_1860,book_1171,40,138,No,Fantasy,Few,0,2.0,0
user_1861,book_732,32,197,Yes,Sci-fi,Moderate,8,2.1,1
user_1862,book_386,67,518,No,Non-fiction,Moderate,1,3.2,0
user_1863,book_2135,43,310,No,Fiction,Few,14,3.4,0
user_1864,book_1318,62,81,No,Biography,Frequent,15,2.2,0
user_1865,book_611,66,78,No,Romance,None,15,2.7,0
user_1866,book_2609,63,402,No,Sci-fi,None,1,2.3,0
user_1867,book_1478,32,558,No,Fiction,Frequent,12,2.7,1
user_1868,book_2987,42,271,No,Biography,None,7,4.7,0
user_1869,book_176,49,378,Yes,Non-fiction,Frequent,9,1.0,1
user_1870,book_1948,25,204,No,Mystery,Frequent,6,1.1,0
user_1871,book_139,66,553,No,Biography,Frequent,11,1.4,1
user_1872,book_405,60,166,No,Romance,None,6,3.1,0
user_1873,book_429,37,281,Yes,Mystery,None,16,1.0,1
user_1874,book_968,26,437,No,Biography,Frequent,10,4.7,1
user_1875,book_741,42,570,Yes,Mystery,None,13,2.6,1
user_1876,book_882,69,326,No,Sci-fi,Moderate,4,2.0,0
user_1877,book_2306,60,69,No,History,Moderate,2,2.4,0
user_1878,book_2176,20,495,No,Sci-fi,Moderate,0,2.6,0
user_1879,book_822,48,449,Yes,Biography,Frequent,17,4.7,1
user_1880,book_2859,30,346,Yes,Biography,Few,7,1.5,1
user_1881,book_766,54,327,No,Fantasy,None,4,3.8,0
user_1882,book_1184,38,303,Yes,Fiction,Few,0,3.6,1
user_1883,book_2352,69,340,Yes,Mystery,None,11,4.2,1
user_1884,book_1968,33,596,Yes,Romance,Moderate,2,3.3,1
user_1885,book_914,47,57,No,Romance,Moderate,6,3.8,0
user_1886,book_2715,34,54,No,Biography,Few,7,1.6,0
user_1887,book_2703,54,154,No,Mystery,Few,17,1.8,0
user_1888,book_70,53,418,No,Romance,Moderate,18,3.2,1
user_1889,book_895,27,329,No,Biography,None,3,4.4,0
user_1890,book_2344,49,413,Yes,Mystery,Few,13,4.3,1
user_1891,book_218,22,434,Yes,Non-fiction,Moderate,19,4.2,1
user_1892,book_1294,38,310,No,History,Frequent,11,3.2,1
user_1893,book_244,67,533,No,Fantasy,None,8,3.5,0
user_1894,book_2948,43,571,No,Fantasy,Few,18,4.1,1
user_1895,book_973,54,404,No,Non-fiction,Few,19,4.7,1
user_1896,book_223,64,135,No,Romance,Frequent,9,2.4,0
user_1897,book_1595,59,43,Yes,Sci-fi,Moderate,3,1.7,1
user_1898,book_2465,52,571,No,Romance,Few,10,2.7,0
user_1899,book_569,34,586,No,Fiction,Frequent,19,3.5,1
user_1900,book_445,24,153,No,Mystery,Few,6,2.3,0
user_1901,book_2223,49,176,No,Romance,Moderate,0,4.5,0
user_1902,book_2763,58,118,No,Non-fiction,Frequent,6,4.7,1
user_1903,book_345,40,200,No,Fiction,Moderate,14,1.1,0
user_1904,book_682,18,489,No,Non-fiction,Moderate,9,4.9,1
user_1905,book_1904,41,49,No,Fiction,Moderate,8,2.8,0
user_1906,book_186,40,370,No,Sci-fi,Frequent,4,4.5,1
user_1907,book_2311,49,530,No,Fiction,Moderate,7,3.3,1
user_1908,book_535,48,248,No,Biography,Frequent,4,2.7,0
user_1909,book_2573,63,203,Yes,Fantasy,Moderate,12,1.7,1
user_1910,book_893,64,435,No,Fiction,Frequent,1,1.9,0
user_1911,book_111,30,224,No,Non-fiction,Moderate,2,4.0,0
user_1912,book_1545,32,472,No,Biography,Moderate,19,4.7,1
user_1913,book_1398,51,73,No,Mystery,Few,5,2.5,0
user_1914,book_2205,62,593,Yes,Non-fiction,None,2,2.4,1
user_1915,book_296,62,154,Yes,Biography,Moderate,14,4.8,1
user_1916,book_1944,28,439,No,Biography,Few,17,1.5,0
user_1917,book_610,41,241,No,Fantasy,Moderate,8,4.1,1
user_1918,book_757,65,218,No,Sci-fi,Few,9,2.7,0
user_1919,book_1759,57,58,Yes,Biography,Frequent,15,1.9,1
user_1920,book_59,61,503,No,Biography,Frequent,16,2.1,1
user_1921,book_2333,27,252,No,Biography,Moderate,19,4.8,1
user_1922,book_2409,29,445,No,Sci-fi,None,3,3.6,0
user_1923,book_2249,69,410,No,Non-fiction,Frequent,18,3.3,1
user_1924,book_1971,48,308,No,Mystery,Frequent,11,2.5,1
user_1925,book_132,51,101,Yes,History,Few,1,3.5,0
user_1926,book_1746,37,22,Yes,Fiction,Few,1,3.4,0
user_1927,book_386,29,575,No,Sci-fi,None,0,5.0,0
user_1928,book_2923,32,308,Yes,Mystery,Frequent,1,3.2,1
user_1929,book_2595,31,528,No,Biography,None,13,2.1,0
user_1930,book_1532,33,229,No,Mystery,Frequent,2,4.5,0
user_1931,book_2292,54,167,No,Mystery,Few,9,4.5,0
user_1932,book_1106,36,491,No,Biography,Frequent,10,4.4,1
user_1933,book_943,18,294,No,Mystery,Moderate,12,2.3,0
user_1934,book_1944,62,506,No,Sci-fi,Few,11,3.5,0
user_1935,book_2404,28,230,No,Biography,Few,16,3.7,0
user_1936,book_1859,57,532,No,Biography,Few,12,3.7,0
user_1937,book_1990,20,114,No,Non-fiction,Moderate,2,2.9,0
user_1938,book_1561,69,281,No,Biography,None,14,1.8,0
user_1939,book_219,23,130,Yes,Sci-fi,Frequent,7,4.3,1
user_1940,book_272,20,181,Yes,Fiction,Moderate,12,1.0,1
user_1941,book_2335,27,130,No,Mystery,Few,2,4.7,0
user_1942,book_2258,52,508,No,Biography,None,1,4.2,0
user_1943,book_716,60,420,No,History,Frequent,2,3.2,0
user_1944,book_1206,57,302,Yes,Mystery,Moderate,2,1.4,1
user_1945,book_1235,60,594,No,Biography,Few,19,1.5,0
user_1946,book_2293,18,217,No,Fantasy,Frequent,17,1.8,0
user_1947,book_1999,46,209,No,History,Frequent,11,2.9,0
user_1948,book_599,31,59,No,Mystery,None,9,3.2,0
user_1949,book_301,39,558,Yes,Non-fiction,Moderate,10,4.4,1
user_1950,book_1667,30,519,No,History,None,17,2.7,0
user_1951,book_2420,28,570,No,Biography,None,0,3.1,0
user_1952,book_2341,28,28,No,Sci-fi,Frequent,17,1.9,0
user_1953,book_504,61,360,No,Non-fiction,None,8,2.2,0
user_1954,book_1987,20,529,No,Sci-fi,None,1,1.7,0
user_1955,book_1722,32,487,Yes,Fiction,Few,3,1.5,1
user_1956,book_2552,33,88,No,Mystery,None,3,2.6,0
user_1957,book_643,27,84,Yes,Biography,Moderate,0,4.9,1
user_1958,book_310,56,519,Yes,History,Frequent,15,3.1,1
user_1959,book_2249,29,67,No,Non-fiction,None,9,4.4,0
user_1960,book_1864,41,285,No,Romance,Few,10,2.3,0
user_1961,book_807,55,406,No,Biography,None,0,2.7,0
user_1962,book_358,45,498,No,Biography,Frequent,12,1.0,1
user_1963,book_408,34,437,Yes,Fantasy,Frequent,7,1.3,1
user_1964,book_1528,43,42,No,Romance,Frequent,6,1.3,0
user_1965,book_1648,64,369,Yes,Romance,Frequent,10,4.1,1
user_1966,book_1766,28,404,No,Biography,None,10,3.5,0
user_1967,book_1791,23,447,No,Fiction,Frequent,11,3.7,1
user_1968,book_772,47,436,No,Biography,Few,10,4.9,1
user_1969,book_1144,61,567,No,Sci-fi,Few,2,3.2,0
user_1970,book_1451,66,93,Yes,Fantasy,Moderate,18,1.4,1
user_1971,book_2024,46,210,Yes,Biography,Frequent,7,2.1,1
user_1972,book_2092,41,482,No,Sci-fi,Moderate,13,3.9,1
user_1973,book_2186,45,141,Yes,Non-fiction,Frequent,10,3.1,1
user_1974,book_380,43,402,No,Fantasy,None,1,4.8,0
user_1975,book_1471,60,385,No,Romance,Moderate,11,4.5,1
user_1976,book_1773,40,199,No,Romance,Frequent,15,3.4,0
user_1977,book_2717,33,451,Yes,Sci-fi,Few,9,4.9,1
user_1978,book_1999,38,537,No,Biography,Frequent,6,4.1,1
user_1979,book_1497,24,26,No,Fantasy,Frequent,18,3.3,0
user_1980,book_1674,53,213,No,Non-fiction,Moderate,4,4.4,0
user_1981,book_2954,28,105,No,Fantasy,Frequent,11,3.1,0
user_1982,book_1686,33,472,No,Mystery,Few,4,3.1,0
user_1983,book_2512,33,228,Yes,History,Moderate,3,4.0,1
user_1984,book_779,35,171,No,Mystery,Frequent,9,1.5,0
user_1985,book_136,41,504,No,Sci-fi,Moderate,6,1.3,1
user_1986,book_2102,26,576,Yes,Romance,None,5,2.8,1
user_1987,book_1904,34,271,No,Mystery,Moderate,10,4.9,1
user_1988,book_1289,53,342,No,Biography,Few,5,3.8,0
user_1989,book_2220,46,540,No,Biography,Few,6,3.7,0
user_1990,book_1476,49,286,No,Sci-fi,Frequent,10,2.4,0
user_1991,book_338,66,424,No,Mystery,Few,9,2.6,0
user_1992,book_1026,51,195,Yes,History,None,3,2.7,0
user_1993,book_91,62,262,Yes,History,Frequent,12,3.5,1
user_1994,book_1896,64,66,No,Romance,Frequent,13,1.8,0
user_1995,book_1770,21,317,No,Fiction,Frequent,17,1.2,1
user_1996,book_624,61,308,No,Mystery,Frequent,0,3.8,0
user_1997,book_347,20,356,Yes,Romance,Moderate,13,4.1,1
user_1998,book_1212,47,215,No,Biography,Moderate,5,4.4,0
user_1999,book_2043,49,247,No,Non-fiction,Few,7,2.4,0
user_2000,book_586,56,283,No,Non-fiction,None,13,2.4,0
